variant,split,seed,episodes,success_rate,tail_risk,calibration_error
data_augmentation_wam,nominal,1,600,0.6383,0.3617,0.0177
data_augmentation_wam,nominal,2,600,0.6500,0.3500,0.0171
data_augmentation_wam,nominal,3,600,0.6100,0.3900,0.0233
data_augmentation_wam,nominal,4,600,0.6417,0.3583,0.0142
data_augmentation_wam,nominal,5,600,0.6350,0.3650,0.0066
data_augmentation_wam,nominal,6,600,0.6367,0.3633,0.0084
data_augmentation_wam,hidden_mode_shift,0,600,0.4817,0.5183,0.0031
data_augmentation_wam,hidden_mode_shift,1,600,0.4883,0.5117,0.0174
data_augmentation_wam,hidden_mode_shift,2,600,0.4917,0.5083,0.0090
data_augmentation_wam,hidden_mode_shift,3,600,0.4383,0.5617,0.0446
data_augmentation_wam,hidden_mode_shift,4,600,0.5100,0.4900,0.0044
data_augmentation_wam,hidden_mode_shift,5,600,0.5117,0.4883,0.0203
data_augmentation_wam,hidden_mode_shift,6,600,0.4750,0.5250,0.0198
data_augmentation_wam,embodiment_shift,0,600,0.4583,0.5417,0.0538
data_augmentation_wam,embodiment_shift,1,600,0.5367,0.4633,0.0035
data_augmentation_wam,embodiment_shift,2,600,0.5317,0.4683,0.0216
data_augmentation_wam,embodiment_shift,3,600,0.4800,0.5200,0.0304
data_augmentation_wam,embodiment_shift,4,600,0.5700,0.4300,0.0370
data_augmentation_wam,embodiment_shift,5,600,0.5317,0.4683,0.0129
data_augmentation_wam,embodiment_shift,6,600,0.5150,0.4850,0.0072
data_augmentation_wam,combined_stress,0,600,0.4067,0.5933,0.0071
data_augmentation_wam,combined_stress,1,600,0.4550,0.5450,0.0203
data_augmentation_wam,combined_stress,2,600,0.3900,0.6100,0.0216
data_augmentation_wam,combined_stress,3,600,0.4283,0.5717,0.0164
data_augmentation_wam,combined_stress,4,600,0.4383,0.5617,0.0037
data_augmentation_wam,combined_stress,5,600,0.4267,0.5733,0.0063
data_augmentation_wam,combined_stress,6,600,0.4100,0.5900,0.0138
scalar_uncertainty_planner,nominal,0,600,0.7200,0.2800,0.0392
scalar_uncertainty_planner,nominal,1,600,0.6800,0.3200,0.0132
scalar_uncertainty_planner,nominal,2,600,0.6983,0.3017,0.0035
scalar_uncertainty_planner,nominal,3,600,0.6750,0.3250,0.0018
scalar_uncertainty_planner,nominal,4,600,0.6550,0.3450,0.0277
scalar_uncertainty_planner,nominal,5,600,0.6917,0.3083,0.0116
scalar_uncertainty_planner,nominal,6,600,0.7067,0.2933,0.0125
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5567,0.4433,0.0026
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.6067,0.3933,0.0350
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5750,0.4250,0.0017
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5417,0.4583,0.0136
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.6033,0.3967,0.0421
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5567,0.4433,0.0019
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5683,0.4317,0.0043
scalar_uncertainty_planner,embodiment_shift,0,600,0.6150,0.3850,0.0337
scalar_uncertainty_planner,embodiment_shift,1,600,0.5733,0.4267,0.0203
scalar_uncertainty_planner,embodiment_shift,2,600,0.6183,0.3817,0.0230
scalar_uncertainty_planner,embodiment_shift,3,600,0.5750,0.4250,0.0023
scalar_uncertainty_planner,embodiment_shift,4,600,0.6117,0.3883,0.0285
scalar_uncertainty_planner,embodiment_shift,5,600,0.5967,0.4033,0.0161
scalar_uncertainty_planner,embodiment_shift,6,600,0.5850,0.4150,0.0097
scalar_uncertainty_planner,combined_stress,0,600,0.4783,0.5217,0.0235
scalar_uncertainty_planner,combined_stress,1,600,0.5117,0.4883,0.0025
scalar_uncertainty_planner,combined_stress,2,600,0.5200,0.4800,0.0042
scalar_uncertainty_planner,combined_stress,3,600,0.4667,0.5333,0.0311
scalar_uncertainty_planner,combined_stress,4,600,0.5100,0.4900,0.0063
scalar_uncertainty_planner,combined_stress,5,600,0.4933,0.5067,0.0077
scalar_uncertainty_planner,combined_stress,6,600,0.5000,0.5000,0.0152
ensemble_disagreement_planner,nominal,0,600,0.7367,0.2633,0.0273
ensemble_disagreement_planner,nominal,1,600,0.7083,0.2917,0.0035
ensemble_disagreement_planner,nominal,2,600,0.7167,0.2833,0.0004
ensemble_disagreement_planner,nominal,3,600,0.6733,0.3267,0.0289
ensemble_disagreement_planner,nominal,4,600,0.6867,0.3133,0.0273
ensemble_disagreement_planner,nominal,5,600,0.7083,0.2917,0.0141
ensemble_disagreement_planner,nominal,6,600,0.7033,0.2967,0.0015
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5917,0.4083,0.0109
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5983,0.4017,0.0067
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.6017,0.3983,0.0078
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.6000,0.4000,0.0046
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.5883,0.4117,0.0188
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.6083,0.3917,0.0209
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.5683,0.4317,0.0267
ensemble_disagreement_planner,embodiment_shift,0,600,0.6033,0.3967,0.0186
ensemble_disagreement_planner,embodiment_shift,1,600,0.6217,0.3783,0.0027
ensemble_disagreement_planner,embodiment_shift,2,600,0.6283,0.3717,0.0005
ensemble_disagreement_planner,embodiment_shift,3,600,0.6083,0.3917,0.0065
ensemble_disagreement_planner,embodiment_shift,4,600,0.6333,0.3667,0.0068
ensemble_disagreement_planner,embodiment_shift,5,600,0.6350,0.3650,0.0282
ensemble_disagreement_planner,embodiment_shift,6,600,0.6183,0.3817,0.0039
ensemble_disagreement_planner,combined_stress,0,600,0.5517,0.4483,0.0004
ensemble_disagreement_planner,combined_stress,1,600,0.5550,0.4450,0.0005
ensemble_disagreement_planner,combined_stress,2,600,0.5533,0.4467,0.0056
ensemble_disagreement_planner,combined_stress,3,600,0.5300,0.4700,0.0149
ensemble_disagreement_planner,combined_stress,4,600,0.5300,0.4700,0.0267
ensemble_disagreement_planner,combined_stress,5,600,0.5500,0.4500,0.0131
ensemble_disagreement_planner,combined_stress,6,600,0.5133,0.4867,0.0312
conformal_risk_filter,nominal,0,600,0.6833,0.3167,0.0204
conformal_risk_filter,nominal,1,600,0.6917,0.3083,0.0298
conformal_risk_filter,nominal,2,600,0.7483,0.2517,0.0246
conformal_risk_filter,nominal,3,600,0.6950,0.3050,0.0118
conformal_risk_filter,nominal,4,600,0.6900,0.3100,0.0125
conformal_risk_filter,nominal,5,600,0.6883,0.3117,0.0171
conformal_risk_filter,nominal,6,600,0.7067,0.2933,0.0016
conformal_risk_filter,hidden_mode_shift,0,600,0.5983,0.4017,0.0060
conformal_risk_filter,hidden_mode_shift,1,600,0.5933,0.4067,0.0287
conformal_risk_filter,hidden_mode_shift,2,600,0.6333,0.3667,0.0090
conformal_risk_filter,hidden_mode_shift,3,600,0.5667,0.4333,0.0407
conformal_risk_filter,hidden_mode_shift,4,600,0.6117,0.3883,0.0086
conformal_risk_filter,hidden_mode_shift,5,600,0.6267,0.3733,0.0207
conformal_risk_filter,hidden_mode_shift,6,600,0.6117,0.3883,0.0029
conformal_risk_filter,embodiment_shift,0,600,0.5717,0.4283,0.0507
conformal_risk_filter,embodiment_shift,1,600,0.6300,0.3700,0.0101
conformal_risk_filter,embodiment_shift,2,600,0.6433,0.3567,0.0009
conformal_risk_filter,embodiment_shift,3,600,0.5800,0.4200,0.0455
conformal_risk_filter,embodiment_shift,4,600,0.6467,0.3533,0.0255
conformal_risk_filter,embodiment_shift,5,600,0.6283,0.3717,0.0043
conformal_risk_filter,embodiment_shift,6,600,0.6167,0.3833,0.0102
conformal_risk_filter,combined_stress,0,600,0.5567,0.4433,0.0006
conformal_risk_filter,combined_stress,1,600,0.5717,0.4283,0.0034
conformal_risk_filter,combined_stress,2,600,0.5617,0.4383,0.0156
conformal_risk_filter,combined_stress,3,600,0.5633,0.4367,0.0029
conformal_risk_filter,combined_stress,4,600,0.5450,0.4550,0.0110
conformal_risk_filter,combined_stress,5,600,0.5567,0.4433,0.0023
conformal_risk_filter,combined_stress,6,600,0.5383,0.4617,0.0235
proposed_branch_mechanism,nominal,0,600,0.7417,0.2583,0.0212
proposed_branch_mechanism,nominal,1,600,0.7450,0.2550,0.0232
proposed_branch_mechanism,nominal,2,600,0.7250,0.2750,0.0367
proposed_branch_mechanism,nominal,3,600,0.7717,0.2283,0.0135
proposed_branch_mechanism,nominal,4,600,0.7700,0.2300,0.0153
proposed_branch_mechanism,nominal,5,600,0.7717,0.2283,0.0141
proposed_branch_mechanism,nominal,6,600,0.7750,0.2250,0.0166
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6933,0.3067,0.0046
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7183,0.2817,0.0151
proposed_branch_mechanism,hidden_mode_shift,2,600,0.7217,0.2783,0.0249
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6950,0.3050,0.0017
proposed_branch_mechanism,hidden_mode_shift,4,600,0.6983,0.3017,0.0086
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6833,0.3167,0.0093
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6683,0.3317,0.0252
proposed_branch_mechanism,embodiment_shift,0,600,0.7200,0.2800,0.0100
proposed_branch_mechanism,embodiment_shift,1,600,0.7200,0.2800,0.0046
proposed_branch_mechanism,embodiment_shift,2,600,0.6967,0.3033,0.0122
proposed_branch_mechanism,embodiment_shift,3,600,0.7117,0.2883,0.0063
proposed_branch_mechanism,embodiment_shift,4,600,0.6983,0.3017,0.0035
proposed_branch_mechanism,embodiment_shift,5,600,0.7400,0.2600,0.0353
proposed_branch_mechanism,embodiment_shift,6,600,0.6700,0.3300,0.0356
proposed_branch_mechanism,combined_stress,0,600,0.7017,0.2983,0.0343
proposed_branch_mechanism,combined_stress,1,600,0.6400,0.3600,0.0328
proposed_branch_mechanism,combined_stress,2,600,0.7317,0.2683,0.0654
proposed_branch_mechanism,combined_stress,3,600,0.7017,0.2983,0.0389
proposed_branch_mechanism,combined_stress,4,600,0.6750,0.3250,0.0158
proposed_branch_mechanism,combined_stress,5,600,0.6967,0.3033,0.0345
proposed_branch_mechanism,combined_stress,6,600,0.6967,0.3033,0.0337
oracle_branch_upper_bound,nominal,0,600,0.8000,0.2000,0.0200
oracle_branch_upper_bound,nominal,1,600,0.7983,0.2017,0.0145
oracle_branch_upper_bound,nominal,2,600,0.7767,0.2233,0.0380
oracle_branch_upper_bound,nominal,3,600,0.8200,0.1800,0.0099
oracle_branch_upper_bound,nominal,4,600,0.8100,0.1900,0.0008
oracle_branch_upper_bound,nominal,5,600,0.8583,0.1417,0.0323
oracle_branch_upper_bound,nominal,6,600,0.8217,0.1783,0.0029
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7700,0.2300,0.0048
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7933,0.2067,0.0257
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7833,0.2167,0.0138
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7633,0.2367,0.0016
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7767,0.2233,0.0110
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7800,0.2200,0.0009
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7617,0.2383,0.0119
oracle_branch_upper_bound,embodiment_shift,0,600,0.7900,0.2100,0.0065
oracle_branch_upper_bound,embodiment_shift,1,600,0.7767,0.2233,0.0003
oracle_branch_upper_bound,embodiment_shift,2,600,0.7750,0.2250,0.0032
oracle_branch_upper_bound,embodiment_shift,3,600,0.7800,0.2200,0.0064
oracle_branch_upper_bound,embodiment_shift,4,600,0.7767,0.2233,0.0023
oracle_branch_upper_bound,embodiment_shift,5,600,0.8250,0.1750,0.0354
oracle_branch_upper_bound,embodiment_shift,6,600,0.7767,0.2233,0.0056
oracle_branch_upper_bound,combined_stress,0,600,0.7917,0.2083,0.0378
oracle_branch_upper_bound,combined_stress,1,600,0.7100,0.2900,0.0367
oracle_branch_upper_bound,combined_stress,2,600,0.8000,0.2000,0.0515
oracle_branch_upper_bound,combined_stress,3,600,0.7633,0.2367,0.0194
oracle_branch_upper_bound,combined_stress,4,600,0.7633,0.2367,0.0187
oracle_branch_upper_bound,combined_stress,5,600,0.7667,0.2333,0.0068
oracle_branch_upper_bound,combined_stress,6,600,0.7833,0.2167,0.0307
